edge_u,edge_v,baseline_Kc,new_Kc,delta,is_braess,timestamp,code_version,seed_root,seed_child,run_id,graph_type,graph_params_json,n,K_start,K_min,K_step,onset_eps,onset_minrun,add_weight,omega_json,edges_json,pos_json
0,16,1.1800000000000632,1.1900000000000632,0.010000000000000009,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
1,16,1.1800000000000632,1.2200000000000633,0.040000000000000036,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
2,12,1.1800000000000632,1.1900000000000632,0.010000000000000009,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
2,15,1.1800000000000632,1.2000000000000632,0.020000000000000018,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
2,16,1.1800000000000632,1.2500000000000633,0.07000000000000006,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
5,11,1.1800000000000632,1.1900000000000632,0.010000000000000009,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
5,16,1.1800000000000632,1.2200000000000633,0.040000000000000036,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
6,9,1.1800000000000632,1.1900000000000632,0.010000000000000009,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
6,12,1.1800000000000632,1.2300000000000633,0.050000000000000044,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
6,14,1.1800000000000632,1.2200000000000633,0.040000000000000036,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
7,11,1.1800000000000632,1.1900000000000632,0.010000000000000009,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
7,15,1.1800000000000632,1.1900000000000632,0.010000000000000009,True,2025-10-10T14:10:10.622658,2025-10-10_single_edge_only_v2,5567376058526621140,5539026406252202821,run_5539026406252202821,rgn,"{""n"": 17, ""radius"": 26.08071971796481, ""box_size"": 100.0, ""weight_low"": 1.0, ""weight_high"": 1.0}",17,5.0,0.4,0.01,0.05,3,1.0,"[-1.5373047115868417, -1.0557691495512038, 0.7724473620307089, 0.08298597862582906, 2.538252923522904, -0.04565455837491498, -1.3423223422455746, -1.553071876269095, -0.6073241930718672, -1.0455436808626806, 0.14987673231738682, 0.6901094863522647, 0.3686240969586978, -0.5046753812947163, -2.1117304234847585, 0.6620976972725668, -2.175169498313415]","[[0, 2, 1.0], [0, 3, 1.0], [0, 8, 1.0], [1, 2, 1.0], [1, 5, 1.0], [1, 7, 1.0], [1, 12, 1.0], [2, 5, 1.0], [2, 7, 1.0], [2, 8, 1.0], [3, 4, 1.0], [3, 6, 1.0], [4, 6, 1.0], [4, 10, 1.0], [4, 16, 1.0], [5, 7, 1.0], [6, 10, 1.0], [6, 16, 1.0], [7, 8, 1.0], [7, 10, 1.0], [7, 16, 1.0], [9, 11, 1.0], [9, 13, 1.0], [9, 14, 1.0], [9, 15, 1.0], [10, 16, 1.0], [11, 14, 1.0], [11, 15, 1.0], [11, 16, 1.0], [13, 15, 1.0]]","{""0"": [89.45632078214551, 37.43834373055449], ""1"": [49.28974463874817, 31.327807484243785], ""2"": [66.38588297603705, 33.169555540780934], ""3"": [98.60405923472617, 60.62750961639417], ""4"": [89.38974276652604, 68.84292377204217], ""5"": [51.689208281900456, 37.35687432605792], ""6"": [84.02283429600126, 76.76468086035125], ""7"": [64.1418788325538, 50.274363834057034], ""8"": [77.77588220397543, 34.45530484098567], ""9"": [28.645045108078538, 73.0301439094885], ""10"": [66.23357338385132, 61.4076257795851], ""11"": [40.65932220720987, 75.15056831137437], ""12"": [19.084885103776962, 0.5886607728781579], ""13"": [5.938638484099723, 81.23661064121566], ""14"": [36.64601084156074, 89.62652288137653], ""15"": [21.318595607518176, 62.2643867767212], ""16"": [66.72211782849531, 74.0636677513224]}"
